"SAMPLE.VALUE","SAMPLE.COUNT","MEAN.VALUE","MEAN.COUNT","ANOM.VALUE","MIN.VALUE","MAX.VALUE","lon","lat","prec","Rice yield"
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,31.75,0.19267996,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,31.8500003814697,0.20396456,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,31.9500007629395,0.21385486,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.0499992370605,0.20295838,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.1500015258789,0.20063308,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.25,0.19898203,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.3499984741211,0.19779795,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.4500007629395,0.18143636,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.5499992370605,0.15968248,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.6500015258789,0.14781521,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.75,0.13497123,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.8499984741211,0.13017042,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,32.9500007629395,0.12882291,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.0499992370605,0.12366208,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.1500015258789,0.11383552,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.25,0.10793646,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.3499984741211,0.10228304,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.4500007629395,0.100445226,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.5499992370605,0.10059116,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.6500015258789,0.09563828,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.75,0.088600285,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.8499984741211,0.0823886,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,33.9500007629395,0.07944225,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.0499992370605,0.077647254,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.1500015258789,0.07175676,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.25,0.06593902,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.3499984741211,0.06093528,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.4500007629395,0.055753,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.5499992370605,0.052537426,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.6500015258789,0.051169135,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.75,0.048936177,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.8499984741211,0.04477935,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,34.9500007629395,0.044218548,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.75,35.0499992370605,0.043818858,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,29.9500007629395,0.20942944,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.0499992370605,0.20794207,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.1499996185303,0.20496853,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.25,0.20232768,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.3500003814697,0.2110149,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.4500007629395,0.2287732,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.5499992370605,0.2254881,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.6499996185303,0.20927957,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.75,0.19985937,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.8500003814697,0.19607536,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,30.9500007629395,0.1882796,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.0499992370605,0.18917584,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.1499996185303,0.18521348,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.25,0.18228613,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.3500003814697,0.18396264,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.4500007629395,0.1880077,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.5499992370605,0.18913265,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.6499996185303,0.19093889,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.75,0.19398543,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.8500003814697,0.20991887,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,31.9500007629395,0.22124796,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.0499992370605,0.20886186,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.1500015258789,0.20198226,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.25,0.20253682,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.3499984741211,0.19921781,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.4500007629395,0.18816967,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.5499992370605,0.16341354,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.6500015258789,0.15092862,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.75,0.13586421,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.8499984741211,0.13170798,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,32.9500007629395,0.1273219,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.0499992370605,0.1216393,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.1500015258789,0.11423111,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.25,0.10917545,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.3499984741211,0.10191935,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.4500007629395,0.099925056,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.5499992370605,0.09841276,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.6500015258789,0.09498976,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.75,0.089692414,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.8499984741211,0.083914,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,33.9500007629395,0.08058357,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.0499992370605,0.078874886,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.1500015258789,0.07362212,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.25,0.06572041,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.3499984741211,0.062020477,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.4500007629395,0.057663854,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.5499992370605,0.05387175,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.6500015258789,0.05151399,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.75,0.04886125,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.8499984741211,0.045307644,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,34.9500007629395,0.04340028,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.85,35.0499992370605,0.044018127,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,29.9500007629395,0.21891864,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.0499992370605,0.21645857,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.1499996185303,0.20297366,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.25,0.20369174,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.3500003814697,0.20881745,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.4500007629395,0.23277824,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.5499992370605,0.23800768,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.6499996185303,0.21434788,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.75,0.20499797,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.8500003814697,0.20883495,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,30.9500007629395,0.20085858,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.0499992370605,0.19324718,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.1499996185303,0.19747008,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.25,0.19251907,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.3500003814697,0.19504769,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.4500007629395,0.19269039,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.5499992370605,0.1926128,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.6499996185303,0.19381313,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.75,0.20058785,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.8500003814697,0.21504194,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,31.9500007629395,0.22619651,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.0499992370605,0.20716831,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.1500015258789,0.20319124,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.25,0.20211007,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.3499984741211,0.20051582,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.4500007629395,0.19219705,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.5499992370605,0.16575491,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.6500015258789,0.15190932,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.75,0.13918379,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.8499984741211,0.13244948,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,32.9500007629395,0.1264868,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.0499992370605,0.12103185,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.1500015258789,0.1155248,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.25,0.108841956,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.3499984741211,0.10290653,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.4500007629395,0.100365795,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.5499992370605,0.09861309,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.6500015258789,0.094878346,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.75,0.093186654,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.8499984741211,0.08567172,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,33.9500007629395,0.08192945,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.0499992370605,0.08159387,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.1500015258789,0.076485015,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.25,0.0699695,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.3499984741211,0.06411788,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.4500007629395,0.05752738,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.5499992370605,0.05305681,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.6500015258789,0.050544232,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.75,0.048839025,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.8499984741211,0.045426697,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,34.9500007629395,0.042726878,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,114.95,35.0499992370605,0.042580668,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,29.9500007629395,0.23068003,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.0499992370605,0.21779548,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.1499996185303,0.21015652,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.25,0.2104202,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.3500003814697,0.21456489,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.4500007629395,0.23357274,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.5499992370605,0.23111157,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.6499996185303,0.21651356,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.75,0.21144317,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.8500003814697,0.21500632,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,30.9500007629395,0.2030068,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.0499992370605,0.20502292,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.1499996185303,0.20317608,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.25,0.2007747,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.3500003814697,0.2023993,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.4500007629395,0.19989355,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.5499992370605,0.19246787,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.6499996185303,0.1966235,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.75,0.19939297,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.8500003814697,0.21555164,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,31.9500007629395,0.22451428,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.0499992370605,0.21560329,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.1500015258789,0.20748161,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.25,0.20237908,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.3499984741211,0.19612025,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.4500007629395,0.19263144,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.5499992370605,0.16948925,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.6500015258789,0.15669844,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.75,0.14311597,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.8499984741211,0.13152394,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,32.9500007629395,0.12590784,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.0499992370605,0.12111342,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.1500015258789,0.11521031,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.25,0.10760846,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.3499984741211,0.10299276,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.4500007629395,0.10123808,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.5499992370605,0.099128366,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.6500015258789,0.09513783,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.75,0.093293466,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.8499984741211,0.08606174,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,33.9500007629395,0.08536592,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.0499992370605,0.083428994,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.1500015258789,0.079692736,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.25,0.0695178,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.3499984741211,0.06588267,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.4500007629395,0.061324295,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.5499992370605,0.055469494,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.6500015258789,0.051808503,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.75,0.049284797,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.8499984741211,0.045352027,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,34.9500007629395,0.04316132,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.05,35.0499992370605,0.0445856,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,29.9500007629395,0.24099901,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.0499992370605,0.22465491,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.1499996185303,0.2135394,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.25,0.20710163,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.3500003814697,0.21842273,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.4500007629395,0.23976007,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.5499992370605,0.24067701,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.6499996185303,0.23231052,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.75,0.21947968,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.8500003814697,0.2206682,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,30.9500007629395,0.20803553,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.0499992370605,0.20896238,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.1499996185303,0.21283308,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.25,0.20276067,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.3500003814697,0.20623314,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.4500007629395,0.20418921,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.5499992370605,0.19543296,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.6499996185303,0.19892779,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.75,0.20557944,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.8500003814697,0.21802577,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,31.9500007629395,0.232692,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.0499992370605,0.22429217,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.1500015258789,0.21260679,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.25,0.19958794,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.3499984741211,0.1955944,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.4500007629395,0.18897149,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.5499992370605,0.1666466,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.6500015258789,0.15611035,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.75,0.14183296,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.8499984741211,0.13258587,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,32.9500007629395,0.12760128,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,33.0499992370605,0.12118057,1110.890351
0.29325,438658.25,0.27,724307.75,0.02325,0.2085,0.36725,115.15,33.1500015258789,0.11673066,1110.890351
