"SAMPLE.VALUE","SAMPLE.COUNT","MEAN.VALUE","MEAN.COUNT","ANOM.VALUE","MIN.VALUE","MAX.VALUE","lon","lat","prec","Rice yield"
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,33.8499984741211,0.11314112,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,33.9500007629395,0.11360942,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.0499992370605,0.10665191,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.1500015258789,0.105097935,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.25,0.10329093,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.3499984741211,0.09915546,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.4500007629395,0.091890104,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.5499992370605,0.08806711,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.6500015258789,0.08213883,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.75,0.08509183,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.8499984741211,0.084750324,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,34.9500007629395,0.08150848,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,115.95,35.0499992370605,0.073458344,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,29.9500007629395,0.4045585,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.0499992370605,0.38667384,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.1499996185303,0.38126948,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.25,0.37975404,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.3500003814697,0.35855353,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.4500007629395,0.35352582,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.5499992370605,0.3685978,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.6499996185303,0.3739343,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.75,0.3801314,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.8500003814697,0.37013185,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,30.9500007629395,0.36085558,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.0499992370605,0.33209074,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.1499996185303,0.31543487,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.25,0.31344116,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.3500003814697,0.31812483,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.4500007629395,0.32205534,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.5499992370605,0.31892064,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.6499996185303,0.32443473,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.75,0.31665084,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.8500003814697,0.30377385,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,31.9500007629395,0.30052137,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.0499992370605,0.2930397,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.1500015258789,0.28203574,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.25,0.27861717,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.3499984741211,0.25710598,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.4500007629395,0.23296678,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.5499992370605,0.21921961,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.6500015258789,0.1969283,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.75,0.18768129,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.8499984741211,0.17973672,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,32.9500007629395,0.17070258,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.0499992370605,0.16004202,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.1500015258789,0.1485168,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.25,0.14313853,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.3499984741211,0.138201,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.4500007629395,0.13434651,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.5499992370605,0.12475406,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.6500015258789,0.12020274,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.75,0.114986874,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.8499984741211,0.1134408,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,33.9500007629395,0.109069295,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.0499992370605,0.10457982,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.1500015258789,0.10513253,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.25,0.10223735,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.3499984741211,0.10001297,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.4500007629395,0.09249899,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.5499992370605,0.08496879,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.6500015258789,0.082566425,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.75,0.080623955,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.8499984741211,0.08323512,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,34.9500007629395,0.08358222,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.05,35.0499992370605,0.07367123,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,29.9500007629395,0.4097095,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.0499992370605,0.3942781,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.1499996185303,0.37474552,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.25,0.3644877,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.3500003814697,0.35164642,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.4500007629395,0.34655443,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.5499992370605,0.35158193,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.6499996185303,0.36041638,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.75,0.36737645,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.8500003814697,0.3574745,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,30.9500007629395,0.34866974,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.0499992370605,0.32521188,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.1499996185303,0.31499276,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.25,0.31213754,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.3500003814697,0.31342623,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.4500007629395,0.30502114,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.5499992370605,0.30907995,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.6499996185303,0.31330302,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.75,0.3023167,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.8500003814697,0.2994659,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,31.9500007629395,0.30568442,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.0499992370605,0.3030821,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.1500015258789,0.2934674,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.25,0.28228965,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.3499984741211,0.26040846,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.4500007629395,0.23568633,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.5499992370605,0.21927658,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.6500015258789,0.19998695,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.75,0.18578574,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.8499984741211,0.17951137,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,32.9500007629395,0.17375968,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.0499992370605,0.15237622,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.1500015258789,0.14906625,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.25,0.1438487,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.3499984741211,0.14007351,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.4500007629395,0.13391511,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.5499992370605,0.12815294,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.6500015258789,0.12129861,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.75,0.11627305,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.8499984741211,0.11051342,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,33.9500007629395,0.11074861,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.0499992370605,0.110702544,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.1500015258789,0.10563224,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.25,0.10354438,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.3499984741211,0.0983994,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.4500007629395,0.08820081,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.5499992370605,0.08268658,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.6500015258789,0.07850793,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.75,0.07614452,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.8499984741211,0.08156642,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,34.9500007629395,0.080120124,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.15,35.0499992370605,0.075333245,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,29.9500007629395,0.4258909,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.0499992370605,0.4006607,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.1499996185303,0.38412473,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.25,0.37041372,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.3500003814697,0.35871822,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.4500007629395,0.35422194,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.5499992370605,0.3508369,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.6499996185303,0.3539538,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.75,0.3601963,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.8500003814697,0.34700012,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,30.9500007629395,0.33289257,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.0499992370605,0.32394883,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.1499996185303,0.3137152,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.25,0.3163914,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.3500003814697,0.30446225,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.4500007629395,0.3051159,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.5499992370605,0.3018254,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.6499996185303,0.30048686,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.75,0.29764506,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.8500003814697,0.29705223,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,31.9500007629395,0.30851898,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.0499992370605,0.2970396,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.1500015258789,0.29859787,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.25,0.29151037,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.3499984741211,0.25776175,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.4500007629395,0.23839585,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.5499992370605,0.21886447,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.6500015258789,0.20147277,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.75,0.18888143,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.8499984741211,0.17450581,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,32.9500007629395,0.16603729,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.0499992370605,0.15632568,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.1500015258789,0.14663886,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.25,0.14528416,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.3499984741211,0.14271854,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.4500007629395,0.1348993,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.5499992370605,0.12723325,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.6500015258789,0.12367828,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.75,0.11586586,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.8499984741211,0.11189302,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,33.9500007629395,0.111212656,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.0499992370605,0.10584865,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.1500015258789,0.10480496,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.25,0.10507125,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.3499984741211,0.09807637,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.4500007629395,0.093171455,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.5499992370605,0.0862058,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.6500015258789,0.0813024,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.75,0.07981129,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.8499984741211,0.078931466,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,34.9500007629395,0.0794121,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.25,35.0499992370605,0.078012824,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,29.9500007629395,0.4253058,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.0499992370605,0.39877328,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.1499996185303,0.3820058,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.25,0.38678232,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.3500003814697,0.34784916,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.4500007629395,0.3406714,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.5499992370605,0.3403772,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.6499996185303,0.34011447,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.75,0.34083274,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.8500003814697,0.33320412,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,30.9500007629395,0.32224447,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.0499992370605,0.31603464,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.1499996185303,0.31003112,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.25,0.30016404,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.3500003814697,0.29885685,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.4500007629395,0.299527,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.5499992370605,0.29827476,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.6499996185303,0.29815948,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.75,0.29911876,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.8500003814697,0.31194764,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,31.9500007629395,0.3081824,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.0499992370605,0.30521914,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.1500015258789,0.30089784,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.25,0.2830086,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.3499984741211,0.2697978,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.4500007629395,0.23919864,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.5499992370605,0.21423772,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.6500015258789,0.19395433,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.75,0.18497016,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.8499984741211,0.175338,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,32.9500007629395,0.1623106,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.0499992370605,0.14961225,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.1500015258789,0.1472365,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.25,0.1440497,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.3499984741211,0.14076906,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.4500007629395,0.13374878,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.5499992370605,0.13094068,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.6500015258789,0.11975622,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.75,0.114387065,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.8499984741211,0.11248877,4606.240351
0.3,639730.333333333,0.299666666666667,756303,0.000333333333333333,0.270666666666667,0.325,116.35,33.9500007629395,0.10803359,4606.240351
